trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,label_version,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,auction_strength_score,auction_amount,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,open_t1,up_limit_t1,down_limit_t1,open_times_t1
20260701,20260702,20260703,603948.SH,建业股份,1,0.7330895406277732,63.503268,0.83,化学制品,PFILL_READY,1,0,1,strong_open_tradable,26.0,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28570195937,1,392d47895581b1ac0c4f91db205ba93f534aa064,2026-07-02T06:29:04Z,U,0.0,39367350.0,39367350.0,94246.0,94246.0,,,,,,,,,,,,,,,,,,,,,,,,0.5358634465226076,518400.0,,,,,,26.51,21.69,1.0,1.0,11.0,0.0,1.0,0.0,2.298449327207871,26.0,29.16,23.86,
20260701,20260702,20260703,603120.SH,肯特催化,2,0.7201033840612748,48.732026,0.8363999999999999,化学制品,PFILL_READY,1,0,1,strong_open_tradable,57.46,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28570195937,1,392d47895581b1ac0c4f91db205ba93f534aa064,2026-07-02T06:29:04Z,U,2.0,26256086.0,26256086.0,94229.0,95605.0,,,,,,,,,,,,,,,,,,,,,,,,0.9132013800617396,11593950.0,,,,,,58.69,48.02,1.0,1.0,11.0,0.0,1.0,0.0,1.615646651395433,57.46,64.56,52.82,
20260701,20260702,20260703,002407.SZ,多氟多,3,0.6430127521803806,58.298693,0.4181999999999999,化学制品,PFILL_READY,1,0,1,strong_open_tradable,56.01,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28570195937,1,392d47895581b1ac0c4f91db205ba93f534aa064,2026-07-02T06:29:04Z,U,1.0,812546887.0,812546887.0,93130.0,93218.0,1.0,ok,,1min,241.0,09:32:00,15:00:00,1.0,0.0,1.4842,0.0,,0.012811,0.0,31.0,0.0,56.095,73.3285,70.0,8.25,8.25,0.0,neutral_limitup,0.9998184129289994,530420160.0,,,,,,55.25,45.21,1.0,1.0,11.0,0.0,1.0,0.0,2.75,56.01,60.78,49.73,
20260701,20260702,20260703,000566.SZ,海南海药,4,0.6659004175229527,49.404575,0.3396528539722045,化学制药,PFILL_READY,1,0,1,strong_open_tradable,5.99,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28570195937,1,392d47895581b1ac0c4f91db205ba93f534aa064,2026-07-02T06:29:04Z,U,0.0,35502523.0,35502523.0,131624.0,131624.0,1.0,ok,,1min,241.0,13:17:00,15:00:00,1.0,0.0,2.0036,0.0,,0.016221,0.0,31.0,0.0,52.9781,61.1434,45.0,12.0,12.0,0.0,neutral_limitup,0.9440711821318322,19180070.0,,,,,,5.49,4.49,1.0,2.0,8.0,0.0,1.0,0.0,2.2936928915340244,5.99,6.04,4.94,1.0
20260701,20260702,20260703,603351.SH,威尔药业,5,0.6813064947154898,66.20915,0.6729057079444091,化学制药,PFILL_READY,1,0,1,strong_open_tradable,27.45,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28570195937,1,392d47895581b1ac0c4f91db205ba93f534aa064,2026-07-02T06:29:04Z,U,2.0,7517355.0,7517355.0,135108.0,143914.0,,,,,,,,,,,,,,,,,,,,,,,,0.1414563283094243,53944.0,,,,,,26.85,21.97,1.0,2.0,8.0,0.0,1.0,0.0,1.592584928681578,27.45,29.54,24.17,
20260701,20260702,20260703,600845.SH,宝信软件,6,0.6766690797449361,63.418301,0.5394931282264485,IT服务Ⅱ,PFILL_READY,1,0,1,strong_open_tradable,18.99,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28570195937,1,392d47895581b1ac0c4f91db205ba93f534aa064,2026-07-02T06:29:04Z,U,0.0,129997766.0,129997766.0,93737.0,93737.0,,,,,,,,,,,,,,,,,,,,,,,,0.863991283820592,6797318.0,,,,,,18.29,14.97,1.0,3.0,5.0,0.0,1.0,0.0,2.409988018020676,18.99,20.12,16.46,
20260701,20260702,20260703,600857.SH,宁波中百,7,0.6708103818582535,65.339869,0.4322611773793213,一般零售,PFILL_READY,1,0,1,strong_open_tradable,21.78,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28570195937,1,392d47895581b1ac0c4f91db205ba93f534aa064,2026-07-02T06:29:04Z,U,1.0,12982551.0,12982551.0,102153.0,103323.0,,,,,,,,,,,,,,,,,,,,,,,,0.8443798801525332,5559625.0,,,,,,21.91,17.93,1.0,4.0,5.0,0.0,1.0,0.0,1.7659776022869682,21.78,24.1,19.72,
20260701,20260702,20260703,002971.SZ,和远气体,8,0.6779189743221432,50.026798,0.415,化学制品,PFILL_READY,1,0,1,strong_open_tradable,68.0,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28570195937,1,392d47895581b1ac0c4f91db205ba93f534aa064,2026-07-02T06:29:04Z,U,0.0,175878934.0,175878934.0,133924.0,133924.0,1.0,ok,,1min,241.0,13:40:00,15:00:00,1.0,0.0,0.4545,0.0,,0.008811,0.0,31.0,0.0,62.2727,63.9318,45.0,12.0,12.0,0.0,neutral_limitup,0.9669511530779008,31493520.0,,,,,,68.2,55.8,1.0,1.0,11.0,0.0,1.0,0.0,2.466453889386447,68.0,75.02,61.38,3.0
20260701,20260702,20260703,002826.SZ,易明医药,9,0.6495780252504316,62.22549,0.3364528539722045,化学制药,PFILL_READY,1,0,1,strong_open_tradable,16.5,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28570195937,1,392d47895581b1ac0c4f91db205ba93f534aa064,2026-07-02T06:29:04Z,U,0.0,30312714.0,30312714.0,141642.0,141642.0,1.0,ok,,1min,241.0,14:17:00,15:00:00,1.0,0.0,0.4235,0.0,,0.015669,0.0,31.0,0.0,62.4592,63.9877,45.0,12.0,12.0,0.0,neutral_limitup,0.2318866896676956,101728.0,,,,,,16.53,13.53,1.0,2.0,8.0,0.0,1.0,0.0,2.2873058028834707,16.5,18.18,14.88,5.0
20260701,20260702,20260703,002455.SZ,百川股份,10,0.6523898940818963,56.604575,0.415,化学制品,PFILL_READY,1,0,1,strong_open_tradable,8.0,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28570195937,1,392d47895581b1ac0c4f91db205ba93f534aa064,2026-07-02T06:29:04Z,U,0.0,72779667.0,72779667.0,110721.0,110721.0,1.0,ok,,1min,241.0,11:08:00,15:00:00,1.0,0.0,1.7677,0.0,,0.00813,0.0,31.0,0.0,54.3939,61.5682,45.0,12.0,12.0,0.0,neutral_limitup,0.5458507354276375,552240.0,,,,,,7.92,6.48,1.0,1.0,11.0,0.0,1.0,0.0,2.3395698059575487,8.0,8.71,7.13,
