trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,label_version,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,auction_strength_score,auction_amount,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,open_t1,up_limit_t1,down_limit_t1,open_times_t1
20260622,20260623,20260624,603407.SH,长裕集团,1,0.769106270945118,72.615942,0.83,化工原料,FULLY_READY,1,1,1,weak_intraday_break_without_minbar,82.32,t1_open_degrade_missing,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,27966998668,1,b10bea18f27859ea79dbaf781b84a92ebed9150a,2026-06-22T16:14:25Z,U,0.0,269444655.0,269444655.0,92502.0,92502.0,,,,,,,,,,,,,,,,,,,,,,,,0.8767023787906301,8748796.0,,,,,,74.84,61.24,1.0,1.0,17.0,0.0,1.0,0.0,2.5386775610800347,82.32,82.32,67.36,4.0
20260622,20260623,20260624,603065.SH,宿迁联盛,2,0.7423410158576478,66.789855,0.83,化工原料,FULLY_READY,1,1,1,strong_open_tradable,17.0,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,27966998668,1,b10bea18f27859ea79dbaf781b84a92ebed9150a,2026-06-22T16:14:25Z,U,2.0,37940312.0,37940312.0,93252.0,94955.0,,,,,,,,,,,,,,,,,,,,,,,,0.961321953876884,35712781.0,,,,,,17.18,14.06,1.0,1.0,17.0,0.0,1.0,0.0,1.6239818172855407,17.0,18.9,15.46,
20260622,20260623,20260624,002312.SZ,川发龙蟒,3,0.7055767146304963,75.102898,0.415,化工原料,FULLY_READY,1,1,1,strong_open_tradable,9.82,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,27966998668,1,b10bea18f27859ea79dbaf781b84a92ebed9150a,2026-06-22T16:14:25Z,U,0.0,88561797.0,88561797.0,93445.0,93445.0,1.0,ok,,1min,241.0,09:35:00,15:00:00,1.0,0.0,2.0518,0.0,,0.020564,0.0,31.0,0.0,52.689,72.3067,70.0,8.25,8.25,0.0,neutral_limitup,0.7454149264572363,2714440.0,,,,,,9.26,7.58,1.0,1.0,17.0,0.0,1.0,0.0,2.3448833205202204,9.82,10.19,8.33,
20260622,20260623,20260624,000545.SZ,金浦钛业,4,0.7107287852829144,69.572464,0.415,化工原料,FULLY_READY,1,1,1,strong_open_tradable,2.71,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,27966998668,1,b10bea18f27859ea79dbaf781b84a92ebed9150a,2026-06-22T16:14:25Z,U,0.0,75864147.0,75864147.0,95245.0,95245.0,1.0,ok,,1min,241.0,09:53:00,15:00:00,1.0,0.0,4.5283,0.0,,0.01544,0.0,31.0,0.0,37.8302,67.8491,70.0,8.25,8.25,0.0,neutral_limitup,0.583984020337752,914585.0,,,,,,2.65,2.17,1.0,1.0,17.0,0.0,1.0,0.0,2.33127931477942,2.71,2.92,2.39,
20260622,20260623,20260624,002386.SZ,天原股份,5,0.7030002168259912,72.134782,0.415,化工原料,FULLY_READY,1,1,1,strong_open_tradable,6.05,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,27966998668,1,b10bea18f27859ea79dbaf781b84a92ebed9150a,2026-06-22T16:14:25Z,U,0.0,21754309.0,21754309.0,105233.0,105233.0,1.0,ok,,1min,241.0,10:53:00,15:00:00,1.0,0.0,0.8251,0.0,,0.014026,0.0,31.0,0.0,60.0495,68.6649,57.0,10.2,10.2,0.0,neutral_limitup,0.6148538224078446,1093735.0,,,,,,6.06,4.96,1.0,1.0,17.0,0.0,1.0,0.0,2.2733071272655287,6.05,6.67,5.45,
20260622,20260623,20260624,002346.SZ,柘中股份,6,0.6858541849931407,79.102898,0.2129305886896606,电气设备,FULLY_READY,1,1,1,strong_open_tradable,20.6,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,27966998668,1,b10bea18f27859ea79dbaf781b84a92ebed9150a,2026-06-22T16:14:25Z,U,0.0,38508946.0,38508946.0,93624.0,93624.0,1.0,ok,,1min,241.0,09:37:00,15:00:00,1.0,0.0,1.0853,0.0,,0.017563,0.0,31.0,0.0,58.4879,74.0464,70.0,8.25,8.25,0.0,neutral_limitup,0.61666969311785,1106028.0,,,,,,20.27,16.59,1.0,4.0,7.0,0.0,1.0,0.0,2.291257706934445,20.6,22.3,18.24,
20260622,20260623,20260624,002167.SZ,东方锆业,7,0.6792319612283377,75.705797,0.2697465641132242,小金属,FULLY_READY,1,1,0,strong_dead_limit_up,,,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,27966998668,1,b10bea18f27859ea79dbaf781b84a92ebed9150a,2026-06-22T16:14:25Z,U,0.0,933375819.0,933375819.0,92500.0,92500.0,1.0,ok,,1min,241.0,09:30:00,15:00:00,1.0,0.0,0.0,0.0,,0.0375,0.0,31.0,0.0,65.0,76.0,70.0,8.25,8.25,0.0,healthy_limitup,0.9551479934628656,30229847.0,,,,,,17.74,14.52,1.0,3.0,10.0,0.0,1.0,0.0,3.25,19.51,19.51,15.97,0.0
20260622,20260623,20260624,000510.SZ,新金路,8,0.6837465763736723,66.963768,0.415,化工原料,FULLY_READY,1,1,1,strong_open_tradable,24.89,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,27966998668,1,b10bea18f27859ea79dbaf781b84a92ebed9150a,2026-06-22T16:14:25Z,U,0.0,68212522.0,68212522.0,94033.0,94033.0,1.0,ok,,1min,241.0,09:40:00,15:00:00,1.0,0.0,0.9872,0.0,,0.014891,0.0,31.0,0.0,59.0765,74.223,70.0,8.25,8.25,0.0,neutral_limitup,0.8240421282004722,5075630.0,,,,,,24.31,19.89,1.0,1.0,17.0,0.0,1.0,0.0,2.3230815183031863,24.89,26.74,21.88,
20260622,20260623,20260624,600353.SH,旭光电子,9,0.6666190031296158,69.786957,0.3364528539722045,元器件,FULLY_READY,1,1,1,strong_open_tradable,48.74,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,27966998668,1,b10bea18f27859ea79dbaf781b84a92ebed9150a,2026-06-22T16:14:25Z,U,0.0,350762550.0,350762550.0,92502.0,92502.0,1.0,ok,,1min,241.0,09:30:00,15:00:00,1.0,0.0,0.0,0.0,,0.018734,0.0,31.0,0.0,65.0,76.0,70.0,8.25,8.25,0.0,healthy_limitup,0.9911022335209732,118819773.0,,,,,,46.21,37.81,1.0,2.0,10.0,0.0,1.0,0.0,2.625799911310966,48.74,50.83,41.59,
20260622,20260623,20260624,603938.SH,三孚股份,10,0.6834229594623937,55.442029,0.83,化工原料,FULLY_READY,1,1,1,strong_open_tradable,64.14,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,27966998668,1,b10bea18f27859ea79dbaf781b84a92ebed9150a,2026-06-22T16:14:25Z,U,2.0,289985161.0,289985161.0,93432.0,105708.0,,,,,,,,,,,,,,,,,,,,,,,,0.944615943344834,23859686.0,,,,,,59.2,48.44,1.0,1.0,17.0,0.0,1.0,0.0,1.894017577661287,64.14,65.12,53.28,1.0
