trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_t_opening_auction,entry_price_proxy_t1,entry_price_proxy_mode,take_profit_price_tplus1,stop_loss_price_tplus1,latest_exit_time,exit_policy_version,exit_price_tplus1_timed,exit_price_tplus1_open,exit_price_source,exit_on_time,exit_reason,exit_price_t2_close,close_t2,realized_ret_open_to_tplus1_timed_exit,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,execution_contract,run_id,run_attempt,commit_sha,generated_at_utc,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,market_target_date,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,auction_price_t2,auction_amount_t2,down_limit_t2,minute_open_t2,minute_open_available_t2
20260629,20260630,20260701,20260630,20260701,000566.SZ,海南海药,1,0.7006631147466654,66.401886,0.415,化学制药,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_take_profit_first_touch,4.64,4.64,4.64,t_opening_auction,5.34,4.41,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,5.34,4.9,minute_1m_first_touch,1,take_profit_first_touch,5.49,5.49,0.15086206896551735,0.15086206896551735,0.18318965517241392,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,09:20:00,09:24:50,4.64,4.99,4.56,4.99,20260701,4.9,5.49,4.77,2074936.15,1076585.69286,10.02,4.9,19180070.0,4.49,4.9,1
20260629,20260630,20260701,20260630,20260701,002437.SZ,誉衡药业,2,0.6873228950447499,70.443396,0.415,化学制药,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,2.75,2.75,2.75,t_opening_auction,3.16,2.61,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,2.77,2.7,minute_1m_time_exit,1,time_exit,2.88,2.88,0.0072727272727273196,0.0072727272727273196,0.04727272727272713,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,09:20:00,09:24:50,2.75,2.81,2.64,2.7,20260701,2.7,2.96,2.62,1775883.64,497688.69863,6.6667,2.7,5416200.0,2.43,2.7,1
20260629,20260630,20260701,20260630,20260701,600867.SH,通化东宝,3,0.677279170562891,70.44717,0.3364528539722045,生物制药,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,8.09,8.09,8.09,t_opening_auction,9.3,7.69,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,8.13,8.05,minute_1m_time_exit,1,time_exit,8.3,8.3,0.004944375772558907,0.004944375772558907,0.02595797280593337,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,09:20:00,09:24:50,8.09,8.24,7.97,8.04,20260701,8.05,8.32,7.92,520693.82,424827.327,3.2338,8.05,2547825.0,7.24,8.05,1
20260629,20260630,20260701,20260630,20260701,603928.SH,兴业股份,4,0.6770809312730817,63.886792,0.4322611773793213,化工原料,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,14.45,14.45,14.45,t_opening_auction,16.62,13.73,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,15.0,16.25,minute_1m_time_exit,1,time_exit,14.4,14.4,0.03806228373702436,0.03806228373702436,-0.0034602076124566894,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,09:20:00,09:24:50,14.45,14.8,14.14,14.8,20260701,16.25,16.28,14.14,725081.93,1111592.948,-2.7027,16.25,53204125.0,13.32,16.25,1
20260629,20260630,20260701,20260630,20260701,002370.SZ,亚太药业,6,0.6599348187796361,61.269811,0.415,化学制药,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,5.4,5.4,5.4,t_opening_auction,6.21,5.13,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,5.66,5.5,minute_1m_time_exit,1,time_exit,5.79,5.79,0.04814814814814805,0.04814814814814805,0.07222222222222219,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,09:20:00,09:24:50,5.4,5.61,5.31,5.47,20260701,5.5,5.91,5.34,603675.18,340482.9993,5.8501,5.5,4134900.0,4.92,5.5,1
20260629,20260630,20260701,20260630,20260701,000756.SZ,新华制药,7,0.6596048355649757,65.59434,0.415,化学制药,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,13.46,13.46,13.46,t_opening_auction,15.48,12.79,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,14.23,13.88,minute_1m_time_exit,1,time_exit,14.72,14.72,0.057206537890044595,0.057206537890044595,0.09361069836552738,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,09:20:00,09:24:50,13.46,14.39,13.46,14.17,20260701,13.88,15.0,13.55,384920.49,550606.64549,3.8814,13.88,5138376.0,12.75,13.88,1
20260629,20260630,20260701,20260630,20260701,600488.SH,津药药业,8,0.6590398851722631,58.884906,0.415,化学制药,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,4.89,4.89,4.89,t_opening_auction,5.62,4.65,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,5.03,4.83,minute_1m_time_exit,1,time_exit,5.1,5.1,0.02862985685071595,0.02862985685071595,0.042944785276073594,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,09:20:00,09:24:50,4.89,5.07,4.75,4.83,20260701,4.83,5.12,4.69,1245385.14,616683.427,5.5901,4.83,9411255.0,4.35,4.83,1
20260629,20260630,20260701,20260630,20260701,605300.SH,佳禾食品,9,0.6517832328881354,79.320755,0.0164,乳制品,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_gap_at_open,11.04,11.04,11.04,t_opening_auction,12.7,10.49,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,9.47,9.47,minute_1m_first_touch,1,stop_gap_at_open,9.38,9.38,-0.14221014492753614,-0.14221014492753614,-0.1503623188405796,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,09:20:00,09:24:50,11.04,11.04,9.5,9.75,20260701,9.47,9.74,9.21,153548.24,144014.342,-3.7949,9.47,10285367.0,8.78,9.47,1
20260629,20260630,20260701,20260630,20260701,002038.SZ,双鹭药业,10,0.6503756466320024,62.673585,0.3364528539722045,生物制药,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,5.68,5.68,5.68,t_opening_auction,6.53,5.4,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,6.14,5.82,minute_1m_time_exit,1,time_exit,6.28,6.28,0.08098591549295775,0.08098591549295775,0.10563380281690149,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,09:20:00,09:24:50,5.68,6.04,5.61,5.93,20260701,5.82,6.5,5.68,823142.46,499538.88472,5.9022,5.82,7436214.0,5.34,5.82,1
20260629,20260630,20260701,20260630,20260701,600468.SH,百利电气,11,0.6498327957953366,79.790566,0.005,电气设备,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_loss_first_touch,6.31,6.31,6.31,t_opening_auction,7.26,5.99,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,5.99,6.07,minute_1m_first_touch,1,stop_loss_first_touch,6.0,6.0,-0.05071315372424712,-0.05071315372424712,-0.04912836767036444,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,09:20:00,09:24:50,6.31,6.31,5.73,6.07,20260701,6.07,6.15,5.89,573601.43,344608.327,-1.1532,6.07,10796709.0,5.46,6.07,1
