rank,trade_date,base_date,buy_date,target_date,ts_code,name,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,t1_up_rate,T+1上涨率,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up,open_T_actual,high_T_actual,close_T_actual,t_limit_price_est,t_up_actual,t_limitup_actual,t_touch_limitup_actual,t_limitup_verify_ready,t_open_ret,t_intraday_ret,t_close_ret,t_high_profit_hit,open_T2_actual,high_T2_actual,low_T2_actual,close_T2_actual,t1_open_ret,t1_low_ret,t1_close_ret,t1_high_ret,t1_up_hit,t1_high_profit_hit,t1_accept_hit,t1_fail_hit,t1_big_drawdown_hit,t1_limitdown_risk_hit,t_limitup_verify_reason,t_limitup_verify_trade_date,d_analysis_trade_date
1,20260623,20260623,20260624,20260625,605366.SH,宏柏新材,化工原料,10.8,TOP10,1,1,TOP10,限价竞价,≤11.22,限价竞价,≤11.22,冲高至11.88附近优先兑现；强势放量再看12.42；弱于10.64止损,冲高至11.88附近优先兑现；强势放量再看12.42；弱于10.64止损,限价竞价,≤11.22,限价竞价,≤11.22,冲高至11.88附近优先兑现；强势放量再看12.42；弱于10.64止损,冲高至11.88附近优先兑现；强势放量再看12.42；弱于10.64止损,0.527664,0.527664,63.0111,63.0111,0.767128,0.767128,72.3259,72.3259,0.883769,65.3687,0.841926,79.2097,0.9320856004834459,0.987886547906975,0.6938600437368406,0.6143944575275037,0.7504810318729577,0.8049729786746607,0.7439127155044973,0.17652006431631884,0.22973782051919525,0.10160029126618135,0.10391539585773507,0.059833191420998105,0.09612847001308447,0.7575194337416183,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=15;samples=450;t1_accept_auc=0.5351320911300361;t1_accept_brier=0.2828316193070563;t1_ret_spearman_ic=0.018680395925074603,degraded,0.750833,0.527664,historical_bin_blend_v1,55.352,80.0837,75.3324,66.3608,63.1114,63.1114,9,0.577595309920595,0.06669547738095868,0.24455008373018183,0.11115912896826448,0.813316,0.687749,0.614394,0.799897,0.193134,0.109559,84.9227,40.6043,47.18,48.98,0.0,0.0,71.905,71.905,0.064921,90.0974,95.3093,63.3075,79.6949,66.5986,0.665986,1,0,ELIGIBLE,ok,professional_score_rule_guarded,1,5504.0,0.49963662790697677,-0.001225606252748949,0.0,138.0,0.02507267441860465,268.0,0.04869186046511628,3461724096.13402,0.40604277433447633,0.9227124231710118,0.9227124231710118,,0.09499249070548631,0.0,0.09965059749489974,0.09965059749489974,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
2,20260623,20260623,20260624,20260625,000566.SZ,海南海药,化学制药,4.08,TOP10,1,1,TOP10,限价竞价,≤4.25,限价竞价,≤4.25,冲高至4.53附近优先兑现；强势放量再看4.72；弱于4.02止损,冲高至4.53附近优先兑现；强势放量再看4.72；弱于4.02止损,限价竞价,≤4.25,限价竞价,≤4.25,冲高至4.53附近优先兑现；强势放量再看4.72；弱于4.02止损,冲高至4.53附近优先兑现；强势放量再看4.72；弱于4.02止损,0.550595,0.550595,65.5489,65.5489,0.789173,0.789173,73.2335,73.2335,0.961089,74.0285,0.915766,86.3363,0.9276681444718873,0.9885091712375836,0.7111215385979701,0.5989584646017811,0.7667934010855986,0.6991179438679294,0.737132695808891,0.3029529658176583,0.340536478892335,0.1045364437191682,0.11279992493420542,0.07477630293410108,0.10055884402610508,0.7434696247441315,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=15;samples=450;t1_accept_auc=0.5351320911300361;t1_accept_brier=0.2828316193070563;t1_ret_spearman_ic=0.018680395925074603,degraded,0.786112,0.550595,historical_bin_blend_v1,56.979,82.5948,78.5046,66.6807,65.03,65.03,5,0.577595309920595,0.06669547738095868,0.24455008373018183,0.11115912896826448,0.827952,0.690622,0.598958,0.825309,0.200318,0.141147,94.9742,40.6043,60.65,74.65,0.292,0.0,76.7816,76.7816,0.132339,97.8063,97.3196,66.5607,84.2539,64.9264,0.649264,1,0,ELIGIBLE,ok,professional_score_rule_guarded,2,5504.0,0.49963662790697677,-0.001225606252748949,0.0,138.0,0.02507267441860465,268.0,0.04869186046511628,3461724096.13402,0.40604277433447633,0.9537531162032145,0.9537531162032145,,0.10463385781550702,0.0,0.11030400678839168,0.11030400678839168,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
3,20260623,20260623,20260624,20260625,000042.SZ,中洲控股,全国地产,9.9,TOP10,1,1,TOP10,限价竞价,≤10.29,限价竞价,≤10.29,冲高至10.76附近优先兑现；强势放量再看11.35；弱于9.75止损,冲高至10.76附近优先兑现；强势放量再看11.35；弱于9.75止损,限价竞价,≤10.29,限价竞价,≤10.29,冲高至10.76附近优先兑现；强势放量再看11.35；弱于9.75止损,冲高至10.76附近优先兑现；强势放量再看11.35；弱于9.75止损,0.520161,0.520161,61.2145,61.2145,0.851505,0.851505,73.4271,73.4271,0.623042,57.1036,0.698777,63.092,0.9205324149474058,0.9721222981874559,0.7891109677494098,0.6395507657340643,0.8872512586376706,0.9134633528205282,0.8950440949056515,0.09924223398871757,0.13599615382331892,0.12237944844983219,0.11912882093607799,0.08567867738030922,0.1169869728225447,0.8411727959881553,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=15;samples=450;t1_accept_auc=0.5351320911300361;t1_accept_brier=0.2828316193070563;t1_ret_spearman_ic=0.018680395925074603,degraded,0.73929,0.520161,historical_bin_blend_v1,55.085,90.578,76.3163,65.7502,63.8299,63.8299,7,0.577595309920595,0.06669547738095868,0.24455008373018183,0.11115912896826448,0.870833,0.68969,0.639551,0.86984,0.155401,0.077045,64.4845,40.6043,60.65,74.65,0.292,0.0,76.0372,76.0372,0.107971,100.0,99.3299,65.2646,88.2816,62.2117,0.622117,1,0,ELIGIBLE,ok,professional_score_rule_guarded,3,5504.0,0.49963662790697677,-0.001225606252748949,0.0,138.0,0.02507267441860465,268.0,0.04869186046511628,3461724096.13402,0.40604277433447633,0.8545928825378872,0.8545928825378872,,0.0836707399078023,0.0,0.08727083996862878,0.08727083996862878,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
4,20260623,20260623,20260624,20260625,002370.SZ,亚太药业,化学制药,5.41,TOP10,1,1,TOP10,限价竞价,≤5.63,限价竞价,≤5.63,冲高至5.99附近优先兑现；强势放量再看6.26；弱于5.33止损,冲高至5.99附近优先兑现；强势放量再看6.26；弱于5.33止损,限价竞价,≤5.63,限价竞价,≤5.63,冲高至5.99附近优先兑现；强势放量再看6.26；弱于5.33止损,冲高至5.99附近优先兑现；强势放量再看6.26；弱于5.33止损,0.541503,0.541503,66.7179,66.7179,0.77013,0.77013,72.7422,72.7422,0.930865,69.8435,0.87653,83.0847,0.8948229918443061,0.9816887837205881,0.704091979962091,0.6463414624811267,0.7428209791020374,0.748260881594406,0.7450903613293419,0.22353989144820155,0.39396920409485703,0.10300227308261921,0.11496434764781382,0.05525428660710425,0.08925831877485366,0.7489888616855022,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=15;samples=450;t1_accept_auc=0.5351320911300361;t1_accept_brier=0.2828316193070563;t1_ret_spearman_ic=0.018680395925074603,degraded,0.772124,0.541503,historical_bin_blend_v1,57.2942,78.4252,78.7936,66.4635,64.9805,64.9805,6,0.577595309920595,0.06669547738095868,0.24455008373018183,0.11115912896826448,0.805044,0.702497,0.646341,0.794322,0.203197,0.1574,88.6082,40.6043,60.65,74.65,0.292,0.0,76.6078,76.6078,0.136815,86.7516,87.9381,66.6344,80.2168,61.7973,0.617973,1,0,ELIGIBLE,ok,professional_score_rule_guarded,4,5504.0,0.49963662790697677,-0.001225606252748949,0.0,138.0,0.02507267441860465,268.0,0.04869186046511628,3461724096.13402,0.40604277433447633,0.9390103917736361,0.9390103917736361,,0.10155001300565195,0.0,0.10688527566718037,0.10688527566718037,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
5,20260623,20260623,20260624,20260625,603669.SH,灵康药业,化学制药,5.56,TOP10,1,1,TOP10,限价竞价,≤5.78,限价竞价,≤5.78,冲高至6.15附近优先兑现；强势放量再看6.52；弱于5.48止损,冲高至6.15附近优先兑现；强势放量再看6.52；弱于5.48止损,限价竞价,≤5.78,限价竞价,≤5.78,冲高至6.15附近优先兑现；强势放量再看6.52；弱于5.48止损,冲高至6.15附近优先兑现；强势放量再看6.52；弱于5.48止损,0.528551,0.528551,63.5599,63.5599,0.743623,0.743623,68.9004,68.9004,0.758048,64.8342,0.779704,72.4265,0.8844479007526967,0.9705523936954907,0.7496890398298466,0.6271032242589333,0.7327093495184928,0.6641159357879267,0.7387692023181455,0.267796563104644,0.46913502802339363,0.09894342032213974,0.11199413598206143,0.040256272817922836,0.08807016517377207,0.737790545592815,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=15;samples=450;t1_accept_auc=0.5351320911300361;t1_accept_brier=0.2828316193070563;t1_ret_spearman_ic=0.018680395925074603,degraded,0.752197,0.528551,historical_bin_blend_v1,55.6995,70.8858,73.1875,65.4469,62.0726,62.0726,11,0.577595309920595,0.06669547738095868,0.24455008373018183,0.11115912896826448,0.783054,0.68779,0.627103,0.741452,0.24047,0.189635,88.6082,40.6043,47.18,48.98,0.0,0.0,71.1739,71.1739,0.093606,60.9339,83.9175,63.761,71.434,61.6388,0.616388,1,0,ELIGIBLE,ok,professional_score_rule_guarded,5,5504.0,0.49963662790697677,-0.001225606252748949,0.0,138.0,0.02507267441860465,268.0,0.04869186046511628,3461724096.13402,0.40604277433447633,0.8843792836308398,0.8843792836308398,,0.10155001300565195,0.0,0.10688527566718037,0.10688527566718037,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
6,20260623,20260623,20260624,20260625,605069.SH,正和生态,环境保护,13.4,TOP10,1,1,TOP10,限价竞价,≤13.88,限价竞价,≤13.88,冲高至14.59附近优先兑现；强势放量再看15.33；弱于13.20止损,冲高至14.59附近优先兑现；强势放量再看15.33；弱于13.20止损,限价竞价,≤13.88,限价竞价,≤13.88,冲高至14.59附近优先兑现；强势放量再看15.33；弱于13.20止损,冲高至14.59附近优先兑现；强势放量再看15.33；弱于13.20止损,0.507474,0.507474,62.3275,62.3275,0.747103,0.747103,69.8768,69.8768,0.707495,67.5857,0.790702,71.4142,0.9391164472257653,0.9743044280079989,0.7250337436944431,0.5882211230800043,0.7451975607359317,0.7968791646291568,0.7164164476152067,0.14920010653929808,0.24349582345823048,0.1158280808452542,0.11346884932019594,0.07128295382517381,0.10482708676955141,0.7528364451325918,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=15;samples=450;t1_accept_auc=0.5351320911300361;t1_accept_brier=0.2828316193070563;t1_ret_spearman_ic=0.018680395925074603,degraded,0.719772,0.507474,historical_bin_blend_v1,53.3589,80.2364,73.2728,66.1062,61.4384,61.4384,13,0.577595309920595,0.06669547738095868,0.24455008373018183,0.11115912896826448,0.800867,0.667255,0.588221,0.773281,0.222527,0.120546,68.5052,40.6043,47.18,48.98,0.0,0.0,71.7014,71.7014,0.073436,95.4472,98.6598,60.9844,79.3262,61.6173,0.616173,1,0,ELIGIBLE,ok,professional_score_rule_guarded,6,5504.0,0.49963662790697677,-0.001225606252748949,0.0,138.0,0.02507267441860465,268.0,0.04869186046511628,3461724096.13402,0.40604277433447633,0.8784953316283136,0.8784953316283136,,0.08513712184014219,0.0,0.08886636382169279,0.08886636382169279,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
7,20260623,20260623,20260624,20260625,600851.SH,海欣股份,化学制药,9.72,TOP10,1,1,TOP10,限价竞价,≤10.10,限价竞价,≤10.10,冲高至10.67附近优先兑现；强势放量再看11.34；弱于9.57止损,冲高至10.67附近优先兑现；强势放量再看11.34；弱于9.57止损,限价竞价,≤10.10,限价竞价,≤10.10,冲高至10.67附近优先兑现；强势放量再看11.34；弱于9.57止损,冲高至10.67附近优先兑现；强势放量再看11.34；弱于9.57止损,0.510344,0.510344,65.9456,65.9456,0.800421,0.800421,72.3727,72.3727,0.785034,75.0665,0.786589,76.2227,0.8904900281520624,0.969533343786477,0.6981082512465479,0.5986505206753445,0.8082125836629703,0.8183800581626287,0.7943446979721301,0.16968677283703915,0.22229428298277054,0.12252101201195965,0.11830018730453515,0.049355016029477415,0.09005027397922406,0.7683236830498149,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=15;samples=450;t1_accept_auc=0.5351320911300361;t1_accept_brier=0.2828316193070563;t1_ret_spearman_ic=0.018680395925074603,degraded,0.724186,0.510344,historical_bin_blend_v1,54.115,81.782,77.5055,65.2599,62.9193,62.9193,10,0.577595309920595,0.06669547738095868,0.24455008373018183,0.11115912896826448,0.82564,0.670707,0.598651,0.810409,0.183693,0.108832,82.2423,40.6043,58.39,72.89,0.313,0.0,75.3281,75.3281,0.125458,82.3505,88.6082,64.5298,81.1444,61.2251,0.612251,1,0,ELIGIBLE,ok,professional_score_rule_guarded,7,5504.0,0.49963662790697677,-0.001225606252748949,0.0,138.0,0.02507267441860465,268.0,0.04869186046511628,3461724096.13402,0.40604277433447633,0.8526164368887403,0.8526164368887403,,0.09352981295999559,0.0,0.0980433387754594,0.0980433387754594,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
8,20260623,20260623,20260624,20260625,002031.SZ,巨轮智能,汽车配件,6.08,TOP10,1,1,TOP10,限价竞价,≤6.33,限价竞价,≤6.33,冲高至6.73附近优先兑现；强势放量再看7.03；弱于5.99止损,冲高至6.73附近优先兑现；强势放量再看7.03；弱于5.99止损,限价竞价,≤6.33,限价竞价,≤6.33,冲高至6.73附近优先兑现；强势放量再看7.03；弱于5.99止损,冲高至6.73附近优先兑现；强势放量再看7.03；弱于5.99止损,0.482612,0.482612,54.8226,54.8226,0.764595,0.764595,66.0062,66.0062,0.582653,50.325,0.832473,63.1799,0.8569323584881918,0.9677254433947706,0.7238948109604355,0.5782100528368141,0.7558820808529096,0.7159158496930985,0.7294591650737465,0.265127243229188,0.2232414721486886,0.0947124587605701,0.10768349546798589,0.046979137171062044,0.08751961614135893,0.7290060422458338,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=15;samples=450;t1_accept_auc=0.5351320911300361;t1_accept_brier=0.2828316193070563;t1_ret_spearman_ic=0.018680395925074603,degraded,0.681522,0.482612,historical_bin_blend_v1,50.6381,77.0636,66.2956,66.5305,57.9962,57.9962,18,0.577595309920595,0.06669547738095868,0.24455008373018183,0.11115912896826448,0.790449,0.652859,0.57821,0.778377,0.217837,0.112552,90.9536,40.6043,60.65,74.65,0.292,0.0,76.6614,76.6614,0.12898,79.6473,82.5773,62.8222,77.9904,61.1324,0.611324,1,0,ELIGIBLE,ok,professional_score_rule_guarded,8,5504.0,0.49963662790697677,-0.001225606252748949,0.0,138.0,0.02507267441860465,268.0,0.04869186046511628,3461724096.13402,0.40604277433447633,0.9451036739529797,0.9451036739529797,,0.1017903689931906,0.0,0.10715135414620218,0.10715135414620218,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
9,20260623,20260623,20260624,20260625,002453.SZ,华软科技,化工原料,5.41,TOP10,1,1,TOP10,限价竞价,≤5.62,限价竞价,≤5.62,冲高至5.99附近优先兑现；强势放量再看6.29；弱于5.33止损,冲高至5.99附近优先兑现；强势放量再看6.29；弱于5.33止损,限价竞价,≤5.62,限价竞价,≤5.62,冲高至5.99附近优先兑现；强势放量再看6.29；弱于5.33止损,冲高至5.99附近优先兑现；强势放量再看6.29；弱于5.33止损,0.549443,0.549443,73.2741,73.2741,0.750858,0.750858,73.7338,73.7338,0.96613,76.0561,0.870046,85.8544,0.9058842322667979,0.9846795824601651,0.7064292017036983,0.7141944692570169,0.7157681919854559,0.7233540670505701,0.7327056464677649,0.2656711142997436,0.4309507642795491,0.10355533041835739,0.1114775390469503,0.056780456805786646,0.08752387796946139,0.7525057787544087,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=15;samples=450;t1_accept_auc=0.5351320911300361;t1_accept_brier=0.2828316193070563;t1_ret_spearman_ic=0.018680395925074603,degraded,0.784339,0.549443,historical_bin_blend_v1,59.7428,76.2712,83.9645,66.016,67.4659,67.4659,1,0.577595309920595,0.06669547738095868,0.24455008373018183,0.11115912896826448,0.794265,0.73062,0.714194,0.781776,0.223823,0.173591,88.6082,40.6043,60.65,74.65,0.292,0.0,76.2498,76.2498,0.144827,87.8668,83.2474,68.8601,78.7002,61.0973,0.610973,1,0,ELIGIBLE,ok,professional_score_rule_guarded,9,5504.0,0.49963662790697677,-0.001225606252748949,0.0,138.0,0.02507267441860465,268.0,0.04869186046511628,3461724096.13402,0.40604277433447633,0.9158049899327119,0.9158049899327119,,0.10155001300565195,0.0,0.10688527566718037,0.10688527566718037,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
10,20260623,20260623,20260624,20260625,600881.SH,亚泰集团,综合类,1.66,TOP10,1,1,TOP10,市价竞价,≤1.73,市价竞价,≤1.73,冲高至1.86附近优先兑现；强势放量再看1.95；弱于1.64止损,冲高至1.86附近优先兑现；强势放量再看1.95；弱于1.64止损,市价竞价,≤1.73,市价竞价,≤1.73,冲高至1.86附近优先兑现；强势放量再看1.95；弱于1.64止损,冲高至1.86附近优先兑现；强势放量再看1.95；弱于1.64止损,0.64519,0.64519,59.5163,59.5163,0.76908,0.76908,70.4467,70.4467,0.930477,59.4813,0.845421,79.685,0.8511513921898541,0.9699710254546806,0.7866671588135331,0.5953970681051902,0.7935203381095327,0.611510997252154,0.6542390256436531,0.38092713986143173,0.40205339744383434,0.09749277189475294,0.10675153653677742,0.0389710936862287,0.08921649502209893,0.7176230621568068,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=15;samples=450;t1_accept_auc=0.5351320911300361;t1_accept_brier=0.2828316193070563;t1_ret_spearman_ic=0.018680395925074603,degraded,0.82981,0.64519,historical_bin_blend_v1,63.1225,73.9236,72.4108,66.2402,66.4609,66.4609,2,0.577595309920595,0.06669547738095868,0.24455008373018183,0.11115912896826448,0.79206,0.718203,0.595397,0.736561,0.252763,0.171059,98.9948,40.6043,60.65,74.65,0.292,0.0,76.4292,76.4292,0.150007,57.2085,86.5979,67.3978,74.4449,60.7465,0.607465,1,0,ELIGIBLE,ok,professional_score_rule_guarded,10,5504.0,0.49963662790697677,-0.001225606252748949,0.0,138.0,0.02507267441860465,268.0,0.04869186046511628,3461724096.13402,0.40604277433447633,0.9505649790927413,0.9505649790927413,,0.11332868530700317,0.0,0.12,0.12,up,high,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,t_daily_not_ready,,
